ko_id,ko_name,n_cells,fc_1-2,pval
KO:K16869,octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204],1037,-5.4522605,1.4401697738297436e-35
KO:K02773,galactitol PTS system EIIA component [EC:2.7.1.200],2356,-5.4502583,2.971159180846502e-60
KO:K03758,arginine:ornithine antiporter / lysine permease,4536,-5.44829,4.826270366667909e-59
KO:K19173,DNA phosphorothioation-dependent restriction protein DptF,1329,-5.4411674,8.562703628861713e-41
KO:K14108,energy-converting hydrogenase A subunit Q,896,-5.43596,3.785624521074309e-37
KO:K18887,"ATP-binding cassette, subfamily B, multidrug efflux pump",732,-5.4292912,6.080248915969913e-51
KO:K15533,"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]",1195,-5.4250937,4.4931941108377515e-41
KO:K09772,cell division inhibitor SepF,6136,-5.416201,3.0607957984556815e-96
KO:K00841,aminotransferase [EC:2.6.1.-],3450,-5.4143405,2.101128598710955e-71
KO:K07741,anti-repressor protein,3106,-5.408044,2.3724296169252146e-99
KO:K00298,N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24],900,-5.3943934,1.3096278896051042e-28
KO:K19665,archaetidylserine synthase [EC:2.7.8.38],812,-5.3826838,2.065919691288397e-39
KO:K09770,uncharacterized protein,1881,-5.364239,6.658466022079908e-81
KO:K10557,AI-2 transport system permease protein,1538,-5.3553357,1.315426305477292e-56
KO:K08313,fructose-6-phosphate aldolase 1 [EC:4.1.2.-],1856,-5.3542824,2.5113901105008897e-34
KO:K13059,N-acetylhexosamine 1-kinase [EC:2.7.1.162],2042,-5.3471193,4.501331235949403e-33
KO:K07770,"two-component system, OmpR family, response regulator CssR",2064,-5.3318596,2.5100373749631815e-58
KO:K06413,stage V sporulation protein K,3591,-5.3234715,1.5233510985159325e-53
KO:K06298,germination protein M,2422,-5.312617,2.155072524954955e-77
KO:K10551,D-allose transport system ATP-binding protein [EC:7.5.2.8],1342,-5.307454,9.351348380706781e-54
KO:K19271,chloramphenicol O-acetyltransferase type A [EC:2.3.1.28],5039,-5.305309,1.634161752326247e-70
KO:K11249,cysteine/O-acetylserine efflux protein,1756,-5.304666,6.116796176845204e-40
KO:K10555,AI-2 transport system substrate-binding protein,1855,-5.298955,2.182655309186135e-59
KO:K12997,rhamnosyltransferase [EC:2.4.1.-],3702,-5.2840724,2.7944359608641762e-70
KO:K09727,uncharacterized protein,803,-5.2720447,1.0497707091397206e-33
KO:K02245,competence protein ComGC,2145,-5.2462654,1.039408194101553e-50
KO:K04844,hypothetical glycosyl hydrolase [EC:3.2.1.-],1790,-5.2459984,4.708561238826714e-55
KO:K10039,aspartate/glutamate/glutamine transport system substrate-binding protein,3448,-5.24231,6.031906592388718e-74
KO:K18888,"ATP-binding cassette, subfamily B, multidrug efflux pump",1537,-5.2394605,2.252662421303182e-38
KO:K14107,energy-converting hydrogenase A subunit P,994,-5.221714,1.8326043583555417e-33
KO:K07791,anaerobic C4-dicarboxylate transporter DcuA,4157,-5.217943,2.674270854576379e-42
KO:K13727,phenolic acid decarboxylase [EC:4.1.1.-],1329,-5.2139072,2.0935346489746532e-38
KO:K15585,nickel transport system permease protein,1918,-5.2049365,9.262480939514643e-43
KO:K02800,mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197],5266,-5.198233,4.119467055040451e-82
KO:K01771,1-phosphatidylinositol phosphodiesterase [EC:4.6.1.13],3271,-5.190042,1.3945908937326643e-28
KO:K01646,citrate lyase subunit gamma (acyl carrier protein),2075,-5.1891284,1.2451887684439058e-84
KO:K07015,uncharacterized protein,4634,-5.182349,7.762703219864519e-84
KO:K18149,penicillin-binding protein,2775,-5.182134,9.012089660294958e-71
KO:K02779,glucose PTS system EIICB or EIICBA component [EC:2.7.1.199],4138,-5.161111,4.5540728334128774e-63
KO:K02526,2-keto-3-deoxygluconate permease,4310,-5.157235,3.720133846955541e-80
KO:K07009,lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13],5718,-5.144751,4.2273370943424164e-77
KO:K13530,"AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]",2103,-5.104337,4.8828267534228194e-58
KO:K03205,type IV secretion system protein VirD4 [EC:7.4.2.8],6249,-5.095232,3.7100865672577544e-103
KO:K02424,L-cystine transport system substrate-binding protein,4922,-5.091358,4.1725091758702227e-75
KO:K05363,serine/alanine adding enzyme [EC:2.3.2.10],1181,-5.0843034,8.872106148704922e-35
KO:K02525,"LacI family transcriptional regulator, kdg operon repressor",2903,-5.0778265,6.81972248693483e-62
KO:K01182,"oligo-1,6-glucosidase [EC:3.2.1.10]",6190,-5.0581307,3.31913487440054e-99
KO:K16788,niacin transporter,1531,-5.029273,1.9451620879914404e-65
KO:K09681,"LysR family transcriptional regulator, transcription activator of glutamate synthase operon",3361,-5.024348,1.4998752832268308e-43
KO:K02190,sirohydrochlorin cobaltochelatase [EC:4.99.1.3],2326,-5.01882,1.278251995313235e-72
KO:K06948,30S ribosome assembly GTPase,2917,-5.01061,2.673624222732117e-68
KO:K07704,"two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]",4540,-5.0085087,8.205706239477384e-86
KO:K01910,[citrate (pro-3S)-lyase] ligase [EC:6.2.1.22],2293,-5.0043287,5.391312231866035e-91
KO:K17235,arabinosaccharide transport system permease protein,2577,-4.9744225,1.586933284623353e-55
KO:K10041,aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1],3000,-4.963855,9.594426526078795e-68
KO:K02795,mannose PTS system EIIC component,4443,-4.9434433,1.50846919162412e-74
KO:K09994,(aminoalkyl)phosphonate N-acetyltransferase [EC:2.3.1.280],2524,-4.9320884,4.832258993749068e-36
KO:K03326,"C4-dicarboxylate transporter, DcuC family",4175,-4.9311004,2.270891057305258e-85
KO:K00968,choline-phosphate cytidylyltransferase [EC:2.7.7.15],3820,-4.910498,1.016400852585808e-63
KO:K00563,23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187],5977,-4.8898983,2.8981049529446555e-86
KO:K16950,anaerobic sulfite reductase subunit A,1498,-4.888043,3.116295908467008e-76
KO:K13653,AraC family transcriptional regulator,6091,-4.8650255,1.2386986273875788e-106
KO:K12996,rhamnosyltransferase [EC:2.4.1.-],2226,-4.852702,7.685188021052257e-64
KO:K13043,N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11],5127,-4.8427377,5.050695166713748e-54
KO:K10190,lactose/L-arabinose transport system permease protein,3600,-4.8359528,1.2770508967571863e-65
KO:K03451,"betaine/carnitine transporter, BCCT family",3337,-4.831509,7.911797780084695e-33
KO:K16789,thiamine transporter,2663,-4.8302975,5.191559245780471e-99
KO:K03923,NADPH dehydrogenase (quinone) [EC:1.6.5.10],2735,-4.8233385,1.9428424402540962e-21
KO:K08724,penicillin-binding protein 2B,3182,-4.815831,7.74905466332415e-46
KO:K13919,propanediol dehydratase medium subunit [EC:4.2.1.28],2870,-4.795319,2.1260306708697154e-55
KO:K02824,uracil permease,4750,-4.794565,5.3883732698955e-115
KO:K14982,"two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]",2343,-4.7451935,7.643742499473384e-44
KO:K01629,rhamnulose-1-phosphate aldolase [EC:4.1.2.19],5418,-4.7402477,3.8630743512426973e-79
KO:K15584,nickel transport system substrate-binding protein,2623,-4.738542,7.1842458180263935e-47
KO:K00897,kanamycin kinase [EC:2.7.1.95],3770,-4.7270846,7.695635299955005e-45
KO:K02598,nitrite transporter,3959,-4.7175345,8.158885687328761e-57
KO:K09612,alkaline phosphatase isozyme conversion protein [EC:3.4.11.-],809,-4.697947,1.6473673310882679e-34
KO:K18677,galacturonokinase [EC:2.7.1.44],2525,-4.6825275,1.0930742436958983e-34
KO:K02852,UDP-N-acetyl-D-mannosaminouronate:lipid I N-acetyl-D-mannosaminouronosyltransferase [EC:2.4.1.180],2002,-4.68238,1.2030673357402511e-21
KO:K10709,fructoselysine 3-epimerase [EC:5.1.3.41],2716,-4.6690493,3.8396995830550317e-54
KO:K10010,L-cystine transport system ATP-binding protein [EC:7.4.2.1],4749,-4.6687346,1.5807614706798928e-74
KO:K11203,fructose-like PTS system EIIC or EIIBC or EIIABC component,2700,-4.666276,1.8984948332489394e-29
KO:K06311,spore germination protein,750,-4.6421156,3.4570849830049124e-25
KO:K18346,vancomycin resistance protein VanW,4753,-4.6268435,1.0347130608175334e-64
KO:K10708,fructoselysine 6-phosphate deglycase [EC:3.5.-.-],2456,-4.6267123,6.158836653697736e-51
KO:K05937,uncharacterized protein,1347,-4.623842,4.2350573901430535e-22
KO:K18475,lysine-N-methylase [EC:2.1.1.-],4775,-4.6230426,2.2092465439144288e-67
KO:K17236,arabinosaccharide transport system permease protein,3010,-4.610806,3.4728423080148996e-58
KO:K16651,L-threonine kinase [EC:2.7.1.177],2806,-4.5884247,1.8325455229968968e-35
KO:K01753,D-serine dehydratase [EC:4.3.1.18],5854,-4.5808887,6.7186518568864234e-87
KO:K01227,mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96],3217,-4.5671153,1.021990821932667e-48
KO:K03693,penicillin-binding protein 1B,3478,-4.5620537,2.193868263211414e-50
KO:K18640,plasmid segregation protein ParM,4946,-4.556659,3.079088920844616e-87
KO:K06348,sporulation inhibitor KapD,774,-4.54929,5.0430761127190563e-29
KO:K03079,L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22],1938,-4.5426674,3.755341230199716e-62
KO:K00651,homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31],6198,-4.488612,4.985015207198281e-115
KO:K19309,bacitracin transport system ATP-binding protein,2584,-4.4855757,1.569626390034381e-50
KO:K07309,Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9],916,-4.480815,8.744579608586953e-34
KO:K14120,energy-converting hydrogenase B subunit K,1044,-4.4739423,1.0174690109375694e-32
KO:K03784,purine-nucleoside phosphorylase [EC:2.4.2.1],6142,-4.4566593,2.4808498029633254e-109
KO:K03573,DNA mismatch repair protein MutH,4376,-4.4434004,1.2263637125809957e-52
KO:K07149,uncharacterized protein,5290,-4.4410915,8.758668672606184e-94
KO:K02443,glycerol uptake operon antiterminator,3375,-4.435272,6.270511937097007e-68
KO:K13052,cell division protein DivIC,3920,-4.4298825,2.4305690744499743e-83
KO:K05804,"AraC family transcriptional regulator, mar-sox-rob regulon activator",887,-4.421215,5.99676370169055e-44
KO:K09706,uncharacterized protein,3108,-4.418774,7.434808271078293e-56
KO:K01200,pullulanase [EC:3.2.1.41],6045,-4.418151,3.384221913634108e-95
KO:K02794,mannose PTS system EIIAB component [EC:2.7.1.191],4759,-4.403449,8.699418771778215e-64
KO:K17234,arabinosaccharide transport system substrate-binding protein,3897,-4.4017534,7.217801653559996e-56
KO:K05020,glycine betaine transporter,3403,-4.4008393,4.714392037798688e-51
KO:K01788,N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9],5301,-4.3961573,7.03268305585922e-86
KO:K14081,methanol corrinoid protein,1232,-4.383569,1.8818623243152016e-31
KO:K18234,virginiamycin A acetyltransferase [EC:2.3.1.-],5296,-4.368838,2.932762362371494e-68
KO:K18104,"ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]",3529,-4.350035,1.9893624504460717e-68
KO:K10188,lactose/L-arabinose transport system substrate-binding protein,3929,-4.3498936,8.660363701540951e-69
KO:K04072,acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1],5651,-4.346157,8.193361185923439e-100
KO:K10121,fructooligosaccharide transport system permease protein,2028,-4.2767434,2.2215891464271366e-46
KO:K16210,oligogalacturonide transporter,3154,-4.270643,1.417315600553202e-66
KO:K02796,mannose PTS system EIID component,4840,-4.267439,1.236252264629898e-63
KO:K19174,DNA phosphorothioation-dependent restriction protein DptG,1158,-4.254957,6.441771760388666e-32
KO:K09779,uncharacterized protein,4951,-4.216278,2.9464516101672065e-84
KO:K14540,ribosome biogenesis GTPase A,5911,-4.212552,1.527954268191926e-100
KO:K09809,CDP-glycerol glycerophosphotransferase [EC:2.7.8.12],6177,-4.2072887,1.427113649264748e-65
KO:K03502,DNA polymerase V,6356,-4.197647,8.237319008375025e-98
KO:K05833,putative tryptophan/tyrosine transport system ATP-binding protein,5892,-4.197511,4.2946810350474776e-94
KO:K07260,zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14],6043,-4.196844,1.1601763487862755e-86
KO:K08969,L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117],3079,-4.1595864,9.208625219483151e-23
KO:K10548,putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-],5775,-4.155544,1.2535075410052977e-84
KO:K07686,"two-component system, NarL family, uhpT operon response regulator UhpA",3542,-4.132806,1.941239962450274e-22
KO:K01854,UDP-galactopyranose mutase [EC:5.4.99.9],6484,-4.1236296,3.448543701228415e-85
KO:K03816,xanthine phosphoribosyltransferase [EC:2.4.2.22],4056,-4.1185417,9.190038758928486e-93
KO:K00882,1-phosphofructokinase [EC:2.7.1.56],6341,-4.0962844,3.0541737471119304e-79
KO:K10547,putative multiple sugar transport system permease protein,5443,-4.0937057,3.589463191583383e-82
KO:K01023,arylsulfate sulfotransferase [EC:2.8.2.22],2996,-4.0887957,5.1159147338494e-39
KO:K18345,"two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]",843,-4.0885673,1.0257345354853642e-31
KO:K10824,nickel transport system ATP-binding protein [EC:7.2.2.11],1240,-4.0739923,4.90760030274412e-31
KO:K14761,ribosome-associated protein,6039,-4.0682063,2.6909239056645377e-91
KO:K10352,myosin heavy chain 9/10/11/14,3020,-4.067893,1.7535822076341144e-19
KO:K04026,ethanolamine utilization protein EutL,3064,-4.063676,6.122373877470703e-62
KO:K07387,metalloprotease [EC:3.4.24.-],4348,-4.062246,2.149211938268696e-47
KO:K07273,lysozyme,6299,-4.051633,7.633326126623588e-81
KO:K02079,N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25],1709,-4.0388227,5.299841400850103e-36
KO:K11635,putative ABC transport system ATP-binding protein,1569,-4.038783,4.582500528744039e-27
KO:K03837,serine transporter,1480,-4.033108,2.462518286791374e-22
KO:K02468,"DeoR family transcriptional regulator, glucitol operon repressor",1016,-4.029909,8.45338937937509e-30
KO:K07024,sucrose-6-phosphatase [EC:3.1.3.24],6539,-4.0275946,1.9179103843238853e-102
KO:K13678,"1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]",2488,-4.027195,1.7378148916340815e-53
KO:K08961,chondroitin-sulfate-ABC endolyase/exolyase [EC:4.2.2.20 4.2.2.21],1610,-4.022808,4.8575759642740516e-18
KO:K10117,raffinose/stachyose/melibiose transport system substrate-binding protein,6443,-4.0155706,5.228684552209533e-100
KO:K05832,putative tryptophan/tyrosine transport system permease protein,5897,-4.013984,2.796870909987126e-94
KO:K00638,chloramphenicol O-acetyltransferase type B [EC:2.3.1.28],2746,-4.01398,3.5410033443756223e-44
KO:K19424,glycosyltransferase EpsF [EC:2.4.-.-],3511,-4.0094833,1.3461428395696824e-67
KO:K16786,energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-],5349,-3.9973993,1.0169088893517423e-85
KO:K03810,virulence factor,4655,-3.9866831,8.557211058053432e-69
KO:K07230,periplasmic iron binding protein,3936,-3.9847112,4.320279274665828e-14
KO:K02348,ElaA protein,6173,-3.967792,5.700760213797696e-68
KO:K02241,competence protein ComFB,2887,-3.966995,1.4586461276415453e-54
KO:K09702,uncharacterized protein,5809,-3.965016,1.210221868680211e-59
KO:K16924,energy-coupling factor transport system substrate-specific component,2917,-3.954137,8.717561281589149e-52
KO:K03827,putative acetyltransferase [EC:2.3.1.-],5338,-3.953573,1.8334350444724454e-63
KO:K01573,oxaloacetate decarboxylase (Na+ extruding) subunit gamma,2612,-3.9469752,1.2083545381804477e-25
KO:K02236,leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-],3614,-3.9434917,1.8030559727701326e-51
KO:K07720,"two-component system, response regulator YesN",6112,-3.9358559,1.1857772965233524e-102
KO:K16139,glucuronide carrier protein,2445,-3.923624,1.0131080795076609e-18
KO:K03367,D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13],5089,-3.9219625,1.6202038133316235e-63
KO:K12952,cation-transporting P-type ATPase E [EC:7.2.2.-],5903,-3.9183474,5.735302948978418e-62
KO:K10670,glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4],4051,-3.9065008,7.560304054386536e-53
KO:K00243,uncharacterized protein,5720,-3.9060292,8.517692931635303e-85
KO:K06518,holin-like protein,5795,-3.903976,2.1777469108495405e-79
KO:K17363,urocanate reductase [EC:1.3.99.33],2688,-3.8967302,3.5224589082093395e-36
KO:K02770,fructose PTS system EIIBC or EIIC component [EC:2.7.1.202],6104,-3.894803,2.3305477148146452e-76
KO:K03604,"LacI family transcriptional regulator, purine nucleotide synthesis repressor",3684,-3.8907366,4.923219923503438e-58
KO:K10242,cellobiose transport system permease protein,4282,-3.8813598,3.869274769243128e-46
KO:K06306,spore germination protein,4252,-3.879908,1.4867242804834058e-65
KO:K07272,rhamnosyltransferase [EC:2.4.1.-],3972,-3.8594115,3.558402503925626e-39
KO:K10556,AI-2 transport system permease protein,2619,-3.8401735,4.535640266966644e-53
KO:K07505,regulatory protein RepA,5624,-3.8385668,4.473542080206983e-61
KO:K14940,gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32],3315,-3.8330784,1.645702798009049e-28
KO:K02507,protein transport protein HofQ,2267,-3.8319237,2.960276202176056e-30
KO:K13677,"1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]",1802,-3.828021,2.5940098907188686e-37
KO:K07727,putative transcriptional regulator,6377,-3.827896,2.322498448656069e-106
KO:K07586,uncharacterized protein,4596,-3.8255255,8.782393947182992e-58
KO:K14561,U3 small nucleolar ribonucleoprotein protein IMP4,2440,-3.818685,6.582549771698714e-20
KO:K01193,beta-fructofuranosidase [EC:3.2.1.26],6346,-3.8171635,2.570320537148397e-76
KO:K12942,aminobenzoyl-glutamate transport protein,5669,-3.8120599,7.087776152063542e-71
KO:K06113,"arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]",5856,-3.8114457,6.147340406180275e-77
