ko_id,ko_name,n_cells,fc_1-2,pval
KO:K19110,putative 2-oxoglutarate oxygenase,2472,-4.8877826,1.6954489235320111e-103
KO:K17906,autophagy-related protein 2,1905,-4.880281,4.971007255576654e-127
KO:K01622,"fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]",4823,-4.8764677,4.565555889270074e-54
KO:K06493,integrin beta 3,4191,-4.8573694,3.885141255648761e-162
KO:K12659,N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase [EC:1.2.1.38 2.7.2.8],1850,-4.854031,3.3486760387789006e-115
KO:K14326,regulator of nonsense transcripts 1 [EC:3.6.4.-],2993,-4.84334,1.6340042653309195e-197
KO:K08997,serine/tyrosine/threonine adenylyltransferase [EC:2.7.7.-],4938,-4.8428044,1.3424889520282483e-216
KO:K13938,dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3],2000,-4.8359094,1.1670301389968853e-70
KO:K02889,large subunit ribosomal protein L21e,4426,-4.807211,1.1284460034076739e-197
KO:K01240,uridine nucleosidase [EC:3.2.2.3],2894,-4.8069997,3.2983810387307342e-99
KO:K08193,"MFS transporter, ACS family, solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), other",4225,-4.799373,1.4499372248748356e-251
KO:K19721,"collagen type V/XI/XXIV/XXVII, alpha",3532,-4.79405,1.2009149129707187e-157
KO:K09680,type II pantothenate kinase [EC:2.7.1.33],4700,-4.7722473,2.505404714873689e-208
KO:K02769,fructose PTS system EIIB component [EC:2.7.1.202],2372,-4.766636,1.591531767463026e-83
KO:K01001,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15],4405,-4.763336,4.088985860708907e-149
KO:K19660,L-arabinose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.376],1762,-4.746788,4.928085697617234e-99
KO:K11787,phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1],4021,-4.729421,1.4876264119782616e-196
KO:K08312,ADP-ribose diphosphatase [EC:3.6.1.-],4408,-4.726935,5.478031812992291e-158
KO:K02319,"DNA polymerase, archaea type [EC:2.7.7.7]",5141,-4.720057,4.5696977373104906e-208
KO:K04109,4-hydroxybenzoyl-CoA reductase subunit beta [EC:1.1.7.1],5333,-4.7020836,4.522367876324016e-82
KO:K03726,helicase [EC:3.6.4.-],5483,-4.685519,1.1366177847790035e-171
KO:K02991,small subunit ribosomal protein S6e,4595,-4.6760855,1.0761890613827976e-232
KO:K02866,large subunit ribosomal protein L10e,4630,-4.6731524,5.0533455297329224e-198
KO:K04108,4-hydroxybenzoyl-CoA reductase subunit alpha [EC:1.1.7.1],5588,-4.6454916,2.4813949723787956e-85
KO:K02918,large subunit ribosomal protein L35e,1651,-4.6441708,1.4598363521602334e-104
KO:K15058,"2-aminophenol/2-amino-5-chlorophenol 1,6-dioxygenase subunit alpha",3013,-4.6284223,3.4509542401993138e-112
KO:K07589,"D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]",3636,-4.627095,2.8806616488108617e-66
KO:K02984,small subunit ribosomal protein S3Ae,4665,-4.625987,4.2694151269141515e-209
KO:K02936,large subunit ribosomal protein L7Ae,4743,-4.607843,5.292759258351261e-210
KO:K18649,inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15],4232,-4.60651,5.694562529365375e-194
KO:K09753,cinnamoyl-CoA reductase [EC:1.2.1.44],675,-4.596855,8.182916198979743e-99
KO:K12343,3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22],4334,-4.582106,2.7549692716614713e-233
KO:K10925,MSHA pilin protein MshB,1868,-4.5820155,4.44028426658658e-79
KO:K02976,small subunit ribosomal protein S26e,3310,-4.573828,9.414810636164128e-134
KO:K15792,MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10],5229,-4.5713334,5.1707089560392114e-204
KO:K17839,polyamine oxidase [EC:1.5.3.17 1.5.3.-],1594,-4.5704575,1.2890383212961885e-98
KO:K05590,ATP-dependent RNA helicase SrmB [EC:3.6.4.13],1930,-4.5666,3.887577739447577e-85
KO:K07466,replication factor A1,4980,-4.5546184,1.4388143584429678e-191
KO:K02930,large subunit ribosomal protein L4e,4755,-4.536063,1.2604534281203424e-208
KO:K17251,undecaprenyl-diphosphooligosaccharide---protein glycotransferase [EC:2.4.99.19],1106,-4.527948,2.679822433041022e-90
KO:K06718,"L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178]",2688,-4.5176544,9.288492671523822e-45
KO:K01150,deoxyribonuclease I [EC:3.1.21.1],3629,-4.505648,2.2886337211699652e-113
KO:K14392,sodium/pantothenate symporter,4960,-4.502537,3.2561185034429326e-223
KO:K03473,erythronate-4-phosphate dehydrogenase [EC:1.1.1.290],4984,-4.485186,3.634521495594212e-235
KO:K13309,"dTDP-4-amino-4,6-dideoxy-D-glucose ammonia-lyase [EC:4.3.1.30]",1157,-4.477764,2.0286707098784913e-113
KO:K15527,cysteate synthase [EC:2.5.1.76],3686,-4.447687,2.765931940555789e-59
KO:K02987,small subunit ribosomal protein S4e,4729,-4.435149,1.934579361684091e-191
KO:K15303,aflatoxin B1 aldehyde reductase,2899,-4.410581,4.481332638313223e-96
KO:K05605,3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4],2633,-4.4105577,2.8587169775703367e-109
KO:K04093,chorismate mutase [EC:5.4.99.5],5924,-4.4096327,9.1033195514274e-221
KO:K17508,protein phosphatase PTC7 [EC:3.1.3.16],1902,-4.4026203,2.6755761222847994e-108
KO:K02858,"3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]",5442,-4.380217,7.585004375000351e-137
KO:K05997,Fe-S cluster assembly protein SufA,1459,-4.367073,1.2768927118491287e-69
KO:K13818,molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77],3462,-4.3408413,3.2580234198183435e-52
KO:K17486,dimethylsulfoniopropionate demethylase [EC:2.1.1.269],2547,-4.3394847,1.5601210329049776e-261
KO:K11131,H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-],4878,-4.3388534,3.246002733442956e-208
KO:K02995,small subunit ribosomal protein S8e,4541,-4.326244,2.8423514740672537e-191
KO:K06127,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201]",2105,-4.323986,2.6241708083183204e-99
KO:K00557,tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35],4308,-4.318715,2.6200532065037707e-192
KO:K00889,1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68],3169,-4.315107,4.4311854470426363e-219
KO:K03041,DNA-directed RNA polymerase subunit A' [EC:2.7.7.6],5212,-4.315045,1.8489328508941328e-160
KO:K18049,methylphosphonate synthase [EC:1.13.11.73],1403,-4.311905,8.94349848517432e-107
KO:K18989,multidrug efflux pump,5817,-4.3067093,3.754166233784436e-248
KO:K08344,suppressor for copper-sensitivity B,5035,-4.3057837,3.35439318747666e-204
KO:K01477,allantoicase [EC:3.5.3.4],5794,-4.2958517,4.675887386599967e-255
KO:K15335,tRNA (cytosine34-C5)-methyltransferase [EC:2.1.1.203],1240,-4.29158,5.111479801577377e-84
KO:K05525,linalool 8-monooxygenase [EC:1.14.14.84],3406,-4.2871327,3.1308746738730263e-112
KO:K01746,formiminotetrahydrofolate cyclodeaminase [EC:4.3.1.4],5016,-4.278879,4.2367832564857885e-72
KO:K19664,"CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase [EC:2.7.7.67]",5236,-4.2712545,4.7994630890173005e-62
KO:K00577,tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86],3945,-4.2484636,2.705720938671213e-34
KO:K10831,taurine transport system ATP-binding protein [EC:7.6.2.7],5752,-4.246156,2.503255618863136e-272
KO:K06130,lysophospholipase II [EC:3.1.1.5],1205,-4.2270684,1.6358703345549795e-68
KO:K02974,small subunit ribosomal protein S24e,3853,-4.218017,5.71118825439711e-112
KO:K18456,8-oxoguanine deaminase [EC:3.5.4.32],5413,-4.2081633,5.2511988092970816e-197
KO:K17285,methanethiol oxidase [EC:1.8.3.4],5678,-4.199898,1.0934891978081657e-169
KO:K16968,methanesulfonate monooxygenase subunit alpha [EC:1.14.13.111],4583,-4.1979904,8.788649077534316e-198
KO:K06943,nucleolar GTP-binding protein,4027,-4.189343,1.0042870558882177e-162
KO:K00113,glycerol-3-phosphate dehydrogenase subunit C,6182,-4.1868186,5.993239989626684e-231
KO:K03243,translation initiation factor 5B,5303,-4.175402,2.959240778823239e-222
KO:K13497,anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18],5019,-4.159098,1.4727661058200948e-169
KO:K13646,lysyl hydroxylase/galactosyltransferase/glucosyltransferase [EC:1.14.11.4 2.4.1.50 2.4.1.66],1034,-4.157985,1.3523478047628313e-66
KO:K18106,D-galacturonate reductase [EC:1.1.1.-],2661,-4.1573734,9.00454004389673e-119
KO:K13767,enoyl-CoA hydratase [EC:4.2.1.17],5135,-4.153682,6.0736198346912445e-155
KO:K01713,cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91],5752,-4.149503,1.8414944630570038e-252
KO:K17883,mycothione reductase [EC:1.8.1.15],4372,-4.1434975,1.3372229569623983e-68
KO:K00952,nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1],5013,-4.1409035,2.5423151574872916e-114
KO:K01751,diaminopropionate ammonia-lyase [EC:4.3.1.15],6211,-4.140291,9.713770361623303e-275
KO:K00471,gamma-butyrobetaine dioxygenase [EC:1.14.11.1],5700,-4.132825,2.81829510475946e-265
KO:K00613,glycine amidinotransferase [EC:2.1.4.1],5872,-4.130206,1.5256267302440573e-245
KO:K03120,transcription initiation factor TFIID TATA-box-binding protein,4989,-4.1296997,1.6060526041080364e-202
KO:K11130,H/ACA ribonucleoprotein complex subunit 3,3644,-4.127124,2.4111286262491086e-58
KO:K10017,histidine transport system ATP-binding protein [EC:7.4.2.1],2513,-4.120058,9.124469962169516e-43
KO:K15899,pseudaminic acid cytidylyltransferase [EC:2.7.7.81],1931,-4.117816,1.9162461126943207e-59
KO:K14564,nucleolar protein 56,5029,-4.1166906,7.462120432711436e-210
KO:K01519,inosine triphosphate pyrophosphatase [EC:3.6.1.-],3306,-4.108513,7.306386308477174e-116
KO:K15600,putative hydroxymethylpyrimidine transport system ATP-binding protein,3714,-4.0866976,5.153299282353577e-152
KO:K06930,"HTH-type transcriptional regulator, bacterioopsin transcriptional activator and related proteins",2342,-4.086667,1.2384448761559682e-71
KO:K01594,sulfinoalanine decarboxylase [EC:4.1.1.29],2481,-4.067594,8.010322107637355e-125
KO:K10191,lactose/L-arabinose transport system ATP-binding protein,4596,-4.061197,1.0530578269262675e-191
KO:K16515,4-oxalomesaconate hydratase [EC:4.2.1.83],5344,-4.05342,6.579478619380057e-113
KO:K19233,ECM component-binding autotransporter adhesin,952,-4.0506577,3.2816555425177093e-87
KO:K03548,putative permease,5445,-4.046691,1.0305625083695621e-188
KO:K02983,small subunit ribosomal protein S30e,2724,-4.0459547,6.133042864743482e-65
KO:K07740,regulator of sigma D,3090,-4.0417833,1.0133383451405155e-77
KO:K15016,enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35],5829,-4.040406,6.718554612433445e-143
KO:K16840,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97],5009,-4.029505,1.2579889534135881e-97
KO:K18990,"membrane fusion protein, multidrug efflux system",5658,-4.026862,5.5861743197665594e-238
KO:K00651,homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31],6198,-4.026367,9.910868161221483e-218
KO:K02885,large subunit ribosomal protein L19e,4835,-4.0228157,9.365058313234624e-187
KO:K03764,"MetJ family transcriptional regulator, methionine regulon repressor",1317,-4.020392,2.0409193208280978e-48
KO:K15551,taurine transport system substrate-binding protein,5901,-4.013534,1.3899689719290108e-267
KO:K06174,"ATP-binding cassette, sub-family E, member 1",5184,-4.012534,7.452859466335536e-206
KO:K08080,CMP-N-acetylneuraminate monooxygenase [EC:1.14.18.2],2440,-3.9931602,1.8699543567042464e-114
KO:K08682,acyl carrier protein phosphodiesterase [EC:3.1.4.14],1396,-3.988419,6.559946138578377e-73
KO:K01557,acylpyruvate hydrolase [EC:3.7.1.5],2149,-3.9811294,1.402610920447194e-77
KO:K09874,aquaporin NIP,3360,-3.966112,4.1549272145703254e-48
KO:K16202,dipeptide transport system ATP-binding protein,3544,-3.9624057,4.491273124192993e-48
KO:K18787,thermospermine synthase [EC:2.5.1.79],1100,-3.958633,1.9537925384236355e-73
KO:K03265,peptide chain release factor subunit 1,5786,-3.9525056,4.624456958910689e-206
KO:K03627,putative transcription factor,4213,-3.9422271,1.6606017253951186e-94
KO:K01387,microbial collagenase [EC:3.4.24.3],3935,-3.936174,1.4817024338763552e-92
KO:K03148,sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73],4761,-3.9118805,2.1046706579406567e-127
KO:K11202,fructose-like PTS system EIIB component [EC:2.7.1.-],2181,-3.9105167,6.731867910574918e-70
KO:K13647,"procollagen-lysine,2-oxoglutarate 5-dioxygenase, invertebrate [EC:1.14.11.4]",1178,-3.904088,4.714537777465127e-59
KO:K00105,alpha-glycerophosphate oxidase [EC:1.1.3.21],3188,-3.9017932,7.005989768901021e-151
KO:K05358,quinate dehydrogenase (quinone) [EC:1.1.5.8],4154,-3.9000463,8.99493343691214e-132
KO:K17497,phosphomannomutase [EC:5.4.2.8],2660,-3.899059,2.0339592019294713e-191
KO:K13941,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15],3964,-3.8894873,1.8478761418086032e-72
KO:K14940,gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32],3315,-3.8879695,3.70063209911509e-97
KO:K02922,large subunit ribosomal protein L37e,2505,-3.8829398,2.5511387263491092e-77
KO:K18896,glycine/sarcosine N-methyltransferase [EC:2.1.1.156],2399,-3.874195,4.681876302595404e-54
KO:K14715,"solute carrier family 39 (zinc transporter), member 9",1592,-3.873084,3.832113955416867e-83
KO:K03042,"DNA-directed RNA polymerase subunit A"" [EC:2.7.7.6]",3848,-3.854439,4.420638860022855e-103
KO:K17206,putative xylitol transport system permease protein,4633,-3.854249,1.5059203820263393e-44
KO:K04774,serine protease SohB [EC:3.4.21.-],5926,-3.8290272,1.8685239985433332e-224
KO:K07509,acetyl-CoA acyltransferase [EC:2.3.1.16],2674,-3.8177261,9.236012824518195e-101
KO:K03233,elongation factor 1-gamma,3502,-3.812478,9.794817581804312e-152
KO:K18209,fumarate reductase (CoM/CoB) subunit A [EC:1.3.4.1],5240,-3.8112743,3.4962869233175335e-88
KO:K02521,"LysR family transcriptional regulator, positive regulator for ilvC",4051,-3.808694,5.024839813138534e-110
KO:K12977,lipid A 1-phosphatase [EC:3.1.3.-],778,-3.802911,2.9623915816042004e-28
KO:K02846,N-methyl-L-tryptophan oxidase [EC:1.5.3.-],3378,-3.7947125,4.148710570866499e-70
KO:K05827,[lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43],5294,-3.7913473,1.9312669995602936e-55
KO:K07153,high frequency lysogenization protein,4392,-3.7841825,2.136818550449575e-168
KO:K15174,RNA polymerase II-associated factor 1,1917,-3.7820432,6.3108956959961656e-49
KO:K06972,presequence protease [EC:3.4.24.-],6072,-3.765471,2.097334808404314e-213
KO:K00264,glutamate synthase (NADH) [EC:1.4.1.14],4117,-3.76544,5.1651182081410193e-110
KO:K18677,galacturonokinase [EC:2.7.1.44],2525,-3.7632897,1.306055578908847e-62
KO:K07159,uncharacterized protein,4862,-3.7591434,3.653204506478098e-91
KO:K18204,D-2-hydroxyglutarate dehydrogenase [EC:1.1.99.39],1224,-3.7504668,1.568843733671427e-76
KO:K06694,26S proteasome non-ATPase regulatory subunit 10,3476,-3.7457993,1.742623930981263e-70
KO:K13892,glutathione transport system ATP-binding protein,5704,-3.740386,3.3316461116444105e-219
KO:K07457,endonuclease III related protein,5194,-3.7399719,1.9793599663755155e-29
KO:K17238,inositol-phosphate transport system permease protein,3250,-3.73667,8.889926778373388e-62
KO:K14451,(3S)-malyl-CoA thioesterase [EC:3.1.2.30],2783,-3.7302063,1.4111479244869043e-102
KO:K16028,O-methyltransferase,2365,-3.7237012,5.045103159222543e-73
KO:K11259,acetolactate synthase-like protein [EC:2.2.1.-],1742,-3.714337,1.0674390006444713e-72
KO:K16694,teichuronic acid exporter,2909,-3.7141135,4.006442492254584e-63
KO:K14442,ATP-dependent RNA helicase DHX36 [EC:3.6.4.13],1497,-3.7091243,5.999397955267033e-58
KO:K13917,mRNA-capping enzyme [EC:2.7.7.50 3.6.1.-],935,-3.7066493,2.420064424871604e-46
KO:K02106,short-chain fatty acids transporter,6037,-3.7057462,1.2361300213670434e-157
KO:K03235,elongation factor 3,2471,-3.7001917,8.399533548278903e-67
KO:K00861,riboflavin kinase [EC:2.7.1.26],2708,-3.6964686,6.044838561316767e-61
KO:K00456,cysteine dioxygenase [EC:1.13.11.20],4928,-3.6944613,1.3190638429550829e-148
KO:K14640,solute carrier family 20 (sodium-dependent phosphate transporter),2745,-3.6934624,3.605064194702018e-94
KO:K14938,cholesterol 7-desaturase [EC:1.14.19.21],1965,-3.693212,2.6837358185375366e-58
KO:K07151,dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18],5646,-3.6837883,2.9099595866913515e-211
KO:K08242,24-methylenesterol C-methyltransferase [EC:2.1.1.143],1321,-3.6795683,1.2772342631202494e-83
KO:K07562,nonsense-mediated mRNA decay protein 3,3708,-3.6593566,8.14744708642079e-108
KO:K11161,retinol dehydrogenase 13 [EC:1.1.1.300],4151,-3.6587532,3.517862845194338e-88
KO:K14067,malate-CoA ligase subunit beta [EC:6.2.1.9],5531,-3.6578593,1.4959547451732047e-155
KO:K13004,galacturonosyltransferase WbtD [EC:2.4.1.-],2638,-3.6523225,1.5009719218833314e-96
KO:K10910,autoinducer 2-binding periplasmic protein LuxP,809,-3.6473744,7.50606483838929e-78
KO:K07862,serine/threonine transporter,2376,-3.6446297,5.521354301592832e-39
KO:K04718,sphingosine kinase [EC:2.7.1.91],2253,-3.6349208,6.58842909807548e-105
KO:K09140,pre-rRNA-processing protein TSR3,4969,-3.6342857,1.314445341033417e-184
KO:K04020,phosphotransacetylase,2586,-3.6338124,2.2969677651416225e-60
KO:K03151,tRNA uracil 4-sulfurtransferase [EC:2.8.1.4],6116,-3.6309972,3.739216211255509e-125
KO:K07084,putative amino acid transporter,1793,-3.6194239,1.8823013434439973e-49
KO:K01427,urease [EC:3.5.1.5],2219,-3.6130667,8.289605322787892e-57
KO:K05830,LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase [EC:2.6.1.118 2.6.1.-],5125,-3.612791,1.2763333758825553e-55
KO:K14775,ribosome biogenesis protein UTP30,1694,-3.6064312,3.4209258772573863e-53
KO:K06967,tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217],3280,-3.6026466,7.813775537583452e-54
KO:K15789,threonine 3-dehydrogenase [EC:1.1.1.103],4914,-3.6007543,6.043647321568903e-189
KO:K12263,cytochrome c551,3644,-3.598915,1.3799312607139075e-43
KO:K09918,uncharacterized protein,2009,-3.5966082,2.2843287443426672e-32
KO:K17237,inositol-phosphate transport system substrate-binding protein,3417,-3.5863907,2.574808058007025e-59
KO:K09765,epoxyqueuosine reductase [EC:1.17.99.6],4978,-3.5848897,1.2635693794736541e-216
KO:K02295,cryptochrome,1486,-3.582982,1.7812149487398535e-42
KO:K05986,nuclease S1 [EC:3.1.30.1],5010,-3.5815072,1.110825174803047e-137
KO:K03184,3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60],4699,-3.5775218,8.796863539315549e-162
KO:K03852,sulfoacetaldehyde acetyltransferase [EC:2.3.3.15],6208,-3.5720997,3.2738692328809215e-281
KO:K03311,"branched-chain amino acid:cation transporter, LIVCS family",3620,-3.567758,2.1785722650276579e-66
KO:K16436,"dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]",4652,-3.5598083,6.9468007328269175e-96
KO:K00690,sucrose phosphorylase [EC:2.4.1.7],5945,-3.5591369,1.3278369581393102e-129
KO:K12528,putative selenate reductase molybdopterin-binding subunit,4902,-3.5477514,1.611085411788501e-23
KO:K05967,uncharacterized protein,4542,-3.530981,9.452565710571263e-26
KO:K18459,guanidinopropionase [EC:3.5.3.17],5996,-3.5084007,5.291179003381932e-264
KO:K08723,5'-nucleotidase [EC:3.1.3.5],2699,-3.5055208,3.339176659613956e-47
KO:K12736,peptidylprolyl isomerase domain and WD repeat-containing protein 1 [EC:5.2.1.8],2304,-3.502904,1.8452697963764573e-57
KO:K09560,suppressor of tumorigenicity protein 13,1783,-3.4994223,2.099227055373594e-60
KO:K02082,tagatose-6-phosphate ketose/aldose isomerase [EC:5.-.-.-],5328,-3.498785,4.218155266653082e-60
KO:K18446,triphosphatase [EC:3.6.1.25],2702,-3.494633,8.561031120285201e-45
KO:K11165,dehydrogenase/reductase SDR family member 7 [EC:1.1.-.-],1221,-3.49279,2.9721981135717995e-58
